,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Tipos de cartão de memória,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Com leitor de impressão digital,Com reconhecimento facial,Peso,Altura x Largura x Profundidade,Tipo de conector de carregamento,Com conector USB,Com Wi-Fi,Com GPS,Com Bluetooth,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Nome do sistema operacional,Versão original do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Abertura do diafragma da câmera traseira,Resolução de vídeo da câmera frontal,Com flash na câmara frontal,Capacidade da bateria,Tipo de bateria,Com carregamento sem fio,Com bateria removível,Autonomia de conversação,É resistente a salpicos,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com barômetro,Com sensor de frequência cardíaca,descricao,Capacidade máxima do cartão de memória,Com câmera,Quantidade de câmeras traseiras,Com teclado QWERTY físico,Autonomia em standby,Rede,Com ranhura para cartão de memória,Proporção da tela,Com reconhecimento de íris,É resistente à água,É resistente a quedas,Modelo de GPU,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução das câmeras traseiras,Quantidade de câmeras frontais,Abertura do diafragma da câmera frontal,Zoom digital,Zoom híbrido,Com reconhecimento de mão,Com jack 3.5,Com NFC,Com bússola,Com carregamento rápido,Última camada compatível de personalização do sistema operacional,Inclui lápis,Versão,Taxa de atualização da tela,Características principais das câmeras,Zoom óptico,Velocidade do GPU,Cor,Edição do sistema operacional,Modelo detalhado,Origem,Resolução das câmeras frontais,É kit,Com tela dobrável,Tipos de câmeras traseiras,Altura x Largura,Profundidade,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Tipos de câmeras frontais
0,Sansung Galaxy J7 Metal 16 Gb,https://produto.mercadolivre.com.br/MLB-993579686-sansung-galaxy-j7-metal-16-gb-_JM,Samsung,Galaxy J,J7 Metal,16 GB,,MicroSD,"5.5 """,,720 px x 1280 px,Super AMOLED,,267 ppi,,Sim,Não,,169 g,151.7 mm x 76 mm x 7.8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,,Não,1,Micro-SIM,Não,Android,6.0.1 Marshmallow,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Sim,3300 mAh,,Não,Sim,23 h,,Não,,,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Não,,Não,"Smartphone Sansung Galaxy J7 metal 16 GB Semi novo 3 meses de uso com carregador , capinha e nota fiscal ( funcionando perfeitamente)",128 GB,Sim,,Não,354 h,4G/LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxy A10s Dual 6.2  4g 32gb A107 Preto,https://produto.mercadolivre.com.br/MLB-1815976439-celular-samsung-galaxy-a10s-dual-62-4g-32gb-a107-preto-_JM,Samsung,Galaxy A,A10s Duos,32 GB,2 GB,MicroSD,"6.2 """,HD+,720 px x 1520 px,PLS,Infinity-V Display,271 ppi,,Sim,Sim,Sim,168 g,156.9 mm x 75.8 mm x 7.8 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,9.0 Pie,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.8/f 2.4,1920 px x 1080 px,Não,4000 mAh,Polímero de lítio,Não,Não,,Não,Não,Não,IP68,MediaTek MT6762 Helio P22,"4x2 GHz Cortex-A53,4x1.5 GHz Cortex-A53",8,2 GHz,Sim,Sim,Não,Não,Não,"Celular Samsung Galaxy A10S Dual 6.2' 4G 32GB A107 Preto Tela grande para grandes experiências Aproveite a tela HD+ de 6,2 polegadas para assistir aos seus conteúdos no favoritos. Mergulhe na cena dos seus programas de comédia ou na ação dos seus jogos com o Display Infinito do Galaxy A10s. Design confortável e elegante O Galaxy A10s possui design confortável que e se encaixa perfeitamente em suas mãos. O acabamento elegante e moderno se destaca. Para desbloqueá-lo, basta posicionar o seu dedo no leitor de digital na parte de trás. Duas câmeras para capturar o momento Aponte e toque para capturar fotos claras e nítidas com a câmera dupla do Galaxy A10s. O conjunto de câmeras de profundidade é ideal para fotografar. Abuse da sua criatividade enquanto tira as fotos. Foque no que é importante A avançada câmera de profundidade do Galaxy A10s permite que você ajuste a profundidade de campo antes e depois de tirar a foto. Tire fotos mais profissionais eliminando distrações de fundo e foque no que é importante. Tire selfies incríveis O foco está em você, e é sua hora de brilhar. Tire suas melhores selfies com a câmera frontal de 8 MP do Galaxy A10s. O Foco Dinâmico também desfoca o fundo suavemente para sua personalidade ser a estrela da foto. Mais bateria para o seu dia Você faz muita coisa no dia a dia, então faça em um celular capaz de acompanhar seu ritmo. Use a bateria de 4.000mAh do Galaxy A10s para jogar, assistir filmes, séries e transmissões ao vivo, e fazer o que ama em um celular capaz de acompanhar seu ritmo. Proteção na ponta do seu dedo Simplifique o acesso móvel com uma segurança confiável. O Galaxy A10s oferece um leitor de impressão digital na parte posterior para você acessar aplicativos suportados e desbloquear o dispositivo facilmente. Proteção personalizada Agora, você pode desbloquear seu celular instantaneamente apenas segurando-o em frente ao seu rosto. A tecnologia de reconhecimento facial permite que apenas você acesse o dispositivo, garantindo que seus dados não caiam nas mãos erradas. Intuição sem distrações Concentre-se no que é importante com o One UI. Hardware e software trabalham em harmonia para oferecer conteúdos e recursos de forma intuitiva na ponta de seus dedos. O Modo Noturno ajuda você a desacelerar, tornando-se mais escuro para você acalmar a vista e descansar melhor à noite. Mantenha seu dispositivo nas melhores condições: Tenha tranquilidade ao comprar um smartphone Galaxy. Os diagnósticos interativos e a otimização do aplicativo Samsung Members facilitam a melhoria de desempenho dos seus dispositivos, enquanto nossa linha de assistência permite a resolução de problemas quando você precisar de assistência extra.",512 GB,Sim,2,Não,,4G/LTE,Sim,19 - 9,,Não,,PowerVR GE8320,,Agosto,2019,10,One UI,13 Mpx/2 Mpx,1,f 2.0,4x,,,Sim,Não,,,MIUI 12,,,60 Hz,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR",,650 GHz,,9.0,,,,,,,,,,,,
0,Celular Samsung Galaxy S8 Plus,https://produto.mercadolivre.com.br/MLB-1833673456-celular-samsung-galaxy-s8-plus-_JM,Samsung,Galaxy S,S8+,64 GB,4 GB,MicroSD,"6.2 """,Full HD+,1440 px x 2960 px,Super AMOLED,,531 ppi,,Sim,Sim,Sim,173 g,159.5 mm x 73.4 mm x 8.1 mm,USB-C,Sim,Sim,Sim,Sim,,,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3500 mAh,Íon de lítio,Sim,Não,34 h,Sim,Não,Sim,IP68,,,8,2.35 GHz,Sim,Sim,Sim,Sim,Sim,"Vendo Galaxy S8+ zerado, apenas um micro arranhão na parte frontal mas quase não se vê. Vai com capinha original Samsung, caixa e todos os acessórios. Bateria durando em média 5 horas.",256 GB,Sim,1,Não,343 h,4G/LTE,Sim,,Sim,Sim,,,,,2017,,,,1,f 1.7,,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,
0,Samsung S7 Flat Dourado ,https://produto.mercadolivre.com.br/MLB-1519051765-samsung-s7-flat-dourado-_JM,Samsung,Galaxy S,S7,32 GB,4 GB,MicroSD,"5.1 """,,1440 px x 2560 px,Super AMOLED,,576 ppi,,Sim,Sim,Não,152 g,142.4 mm x 69.6 mm x 7.9 mm,,Sim,Sim,Sim,Sim,Não,Não,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,6.0.1 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,,Não,28 h,Sim,Sim,,,,,,,Sim,Sim,Sim,,,Samsung S7 FLAT tudo ok novo na caixa! Somente não acompanha o fone de ouvido!,256 GB,Sim,1,Não,288 h,4G/LTE,,,,,,,,,2016,,TouchWiz UI,,1,f 1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung J7 Metal 2016,https://produto.mercadolivre.com.br/MLB-1558964760-celular-samsung-j7-metal-2016-_JM,Samsung,Galaxy J,J7 Metal Duos,16 GB,2 GB,MicroSD,"5.5 """,Full HD+,720 px x 1280 px,Super AMOLED,,267 ppi,500 cd/m²,Sim,Não,,169 g,151.7 mm x 76 mm x 7.8 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,1,Micro-SIM,Não,Android,8.1.0,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Sim,3300 mAh,Íon de lítio,Não,Sim,23 h,Não,Não,Não,IP67,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Não,Não,Não,"Aparelho de uso próprio e em excelente estado.  Acompanha carregador, cabo usb e capinha.  Celular com película de vidro instalada e com pequenas marcas na mesma conforme fotos. Só trocar e ficará zerado!",128 GB,Sim,,Não,354 h,4G/LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxi A80 128 Gb Preto. ,https://produto.mercadolivre.com.br/MLB-1611485575-celular-samsung-galaxi-a80-128-gb-preto-_JM,Samsung,Galaxy A,A80,128 GB,8 GB,,"6.7 """,,1080 px x 2400 px,Super AMOLED,,393 ppi,,Sim,Sim,Não,220 g,165.2 mm x 76.5 mm x 9.3 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Claro,Não,1,Nano-SIM,Não,Android,9.0 Pie,48 Mpx,3840 px x 2160 px,,f 2.0/f 2.2/f 1.2,,,3700 mAh,Polímero de lítio,Não,Não,30 h,Não,Não,,,Snapdragon 730,"2x2.2 GHz Kryo 470 Gold,6x1.8 GHz Kryo 470 Silver",8,2.2 GHz,Sim,Sim,Sim,,Não,"Celular em perfeito estado sem arranhão, sem defeito, tá com a sua caixa , nota fiscal e 5 meses de garantia ainda.",,Sim,3,Não,,4G/LTE,,,,,,Adreno 618,,,2019,,One UI,48 Mpx/8 Mpx/0.04 Mpx,,,8x,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,J7 Prime 2,https://produto.mercadolivre.com.br/MLB-1618194934-j7-prime-2-_JM,Samsung,Galaxy J,J7 Prime 2 Duos,32 GB,3 GB,MicroSD,"5.5 """,,1080 px x 1920 px,PLS,,401 ppi,,Sim,Sim,,170 g,151.7 mm x 75 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,7.1 Nougat,13 Mpx,1920 px x 1080 px,13 Mpx,f 1.9,1920 px x 1080 px,Não,3300 mAh,Íon de lítio,Não,Não,21 h,,Não,Não,,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Não,,Não,J7 tecla de volta parou de pega... resto funciona tudo perfeito,256 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung S8 64gb Preto,https://produto.mercadolivre.com.br/MLB-1733465245-celular-samsung-s8-64gb-preto-_JM,Samsung,Galaxy S,S8,64 GB,4 GB,MicroSD,"5.8 """,Full HD+,1440 px x 2960 px,Super AMOLED,Dot Drop Display,570 ppi,,Sim,Sim,,155 g,148.9 mm x 68.1 mm x 8 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,,Não,,,Sim,,IP68,,,8,,Sim,Sim,Sim,,,Celular usado em ótimo estado com um risco na tela imperceptível.,512 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy Note 8 128 Gb Preto,https://produto.mercadolivre.com.br/MLB-1754761918-samsung-galaxy-note-8-128-gb-preto-_JM,Samsung,Galaxy Note,Note8 Duos,128 GB,6 GB,MicroSD,"6.3 """,Full HD+,1440 px x 2960 px,Super AMOLED,,521 ppi,,Sim,Sim,Sim,195 g,162.5 mm x 74.8 mm x 8.6 mm,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,7.1.1 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7/f 2.4,2560 px x 1440 px,Não,3300 mAh,Íon de lítio,Sim,Não,22 h,Sim,Não,,IP68,,,8,,Sim,Sim,Sim,,,"Samsung Galaxy Note 8 - 128 GB - 6 GB de RAM - Completo Na Caixa com todos os acessórios originais (não inclui fone de ouvido) - 3 capas inclusas (1 silicone escura, 1 emborrachada original Samsung e 1 de silicone transparente nunca usada (ainda está com a proteção adesiva) - Aparelho em perfeito estado de funcionamento, tela e fundo perfeitos, apenas pequenas marcas de uso nas laterais (ver fotos)",512 GB,Sim,2,Não,240 h,4G/LTE,,,,Sim,,,,,2017,,,12 Mpx/12 Mpx,1,f 1.75,10x,,,,Sim,,,,Sim,,,,2x,,,,,,,,,,,,,,,
0,Samsung Galaxy A01 Dual Sim 32 Gb Azul 2 Gb Ram,https://produto.mercadolivre.com.br/MLB-1761275243-samsung-galaxy-a01-dual-sim-32-gb-azul-2-gb-ram-_JM,Samsung,Galaxy A,A01 Duos,32 GB,2 GB,MicroSD,"5.7 """,HD+,720 px x 1520 px,PLS,Infinity-V Display,301 ppi,,Sim,,Sim,149 g,146.2 mm x 70.9 mm x 8.3 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,10,13 Mpx,1920 px x 1080 px,5 Mpx,f 2.2/f 2.4,1280 px x 720 px,Não,3000 mAh,Íon de lítio,Não,Não,,Não,Não,Não,IP67,Snapdragon 439,"4x2 GHz Cortex-A53,4x1.45 GHz Cortex-A53",8,2 GHz,Sim,Sim,Não,Não,Não,"Pensado para você O Samsung A01 Duos possui o novo sistema operacional Android 10 que incorpora respostas inteligentes e ações sugeridas para todos os seus aplicativos. Entre as suas várias funcionalidades irá encontrar o tema escuro, a navegação por gestos e o modo livre de distração, para que você possa completar as suas tarefas enquanto desfruta ao máximo do seu dispositivo. Câmera dupla e mais detalhes Suas 2 câmeras traseiras de 13 Mpx/2 Mpx permitirão que você tire fotos mais detalhadas e obtenha efeitos únicos, como a famosa profundidade rasa do modo retrato de campo. Além disso, o dispositivo possui uma câmera frontal de 5 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela PLS de 5.7 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Reconhecimento facial para maior segurança Aproxime o dispositivo do seu rosto para desbloqueá-lo instantaneamente. Sua tecnologia precisa de reconhecimento facial garante acesso rápido e seguro ao dispositivo.  Bateria o dia todo Sua bateria 3000 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga. O espaço que você precisa Com sua memória interna de 32 GB baixe seus aplicativos favoritos e salve todas as fotos e vídeos que desejar.",512 GB,Sim,2,Não,,4G/LTE,Sim,19 - 9,,Não,,Adreno 505,,Fevereiro,2020,,One UI 2,13 Mpx/2 Mpx,1,f 2.2,8x,,,Sim,Não,,,MIUI 12,,,60 Hz,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR",,650 MHz,,,,,,,,,,,,,,
0,Samsung S10plus 512 Gb + Watch Active + Batt E Tela Novos,https://produto.mercadolivre.com.br/MLB-1773700055-samsung-s10plus-512-gb-watch-active-batt-e-tela-novos-_JM,Samsung,Galaxy S,S10+ Duos,512 GB,8 GB,MicroSD,"6.4 """,Quad HD+,1440 px x 3040 px,Dynamic AMOLED,,522 ppi,,Sim,Sim,Sim,175 g,157.6 mm x 74.1 mm x 7.8 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,9.0 Pie,16 Mpx,3840 px x 2160 px,10 Mpx,f 2.2/f 2.4/f 1.5-2.4,3840 px x 2160 px,Não,4100 mAh,Íon de lítio,Sim,Não,26 h,Sim,Não,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Sim,"Itens inclusos no preço. Celular Samsung S10PLUS 512 GB 8 gb Ram Galaxy Watch active com 3 pulseiras Carregador sem fio 5 capas para o celular Celular estava com tela queimada e foi reparado por autorizada em BH. Está na garantia de 90 dias. Foram trocadas, tela, bateria e carcaça externa. Sem nenhum detalhe. Está como novo.",512 GB,Sim,3,Não,,4G/LTE,Sim,19 - 9,,Sim,,,,Março,2019,11,One UI 1.1,16 Mpx/12 Mpx/12 Mpx,2,f 1.9/f 2.2,10x,,,Sim,Sim,Sim,Sim,One UI 3.0,,,60 Hz,,2x,,,,,,10 Mpx/8 Mpx,,,,,,,,,
0,"Smartphone Samsung Galaxy A10s 32gb 13mp Tela 6,2 Vermelho",https://produto.mercadolivre.com.br/MLB-1780829656-smartphone-samsung-galaxy-a10s-32gb-13mp-tela-62-vermelho-_JM,Samsung,Galaxy A,A10s Duos,32 GB,2 GB,MicroSD,"6.2 """,HD+,720 px x 1520 px,PLS,Infinity-V Display,271 ppi,,Sim,Sim,Sim,168 g,156.9 mm x 75.8 mm x 7.8 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,9.0 Pie,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.8/f 2.4,1920 px x 1080 px,Não,4000 mAh,Polímero de lítio,Não,Não,,Não,Não,Não,IP68,MediaTek MT6762 Helio P22,"4x2 GHz Cortex-A53,4x1.5 GHz Cortex-A53",8,2 GHz,Sim,Sim,Não,Não,Não,"LEIA COM ATENÇÃO TODO O ANÚNCIO ANTES DE FINALIZAR A COMPRA!    - Produto original, novo e lacrado  - Com nota fiscal  - Postagem rápida! No máximo no próximo dia útil  - Não enviamos via Carta Registrada    O Samsung Galaxy A10s traz inovação para os celulares de entrada, com seu display HD+ de 6,2 polegadas para assistir seus conteúdos favoritos ou jogar algum de seus jogos, sua imagem nítida e com cores vivas dão uma elegância a mais. O design moderno e confortável faz com que se encaixe perfeitamente na mão.  Equipado com 32 GB de armazenamento interno podendo ser expandido por meio de MicroSD até 512GB. Com sua bateria de 4000 mAh faz com que você faça muitas coisas durante o dia, até para acompanhar suas séries sem perder nenhum episódio. Proteção na ponta do seu dedo oferece segurança com seu leitor de impressão digital.  ESPECIFICAÇÕES  Fabricante: Samsung Modelo: A10s Sistema Operacional: Android 10.0 Cor: Vermelho Display de Tela: 6.2"" Resolução: 720 x 1600 pixel Densidade de pixels: 277 ppi Tipo: TFT LCD Cores: 16 milhões Câmera: 13 Mp + 2 Mp Resolução: 4163 x 3122 pixel Câmera Frontal: 8 Mp F 2 Resolução da gravação: FHD (1920x1080p), 30 fps Processador: 4x 2 GHz Cortex-A53 + 4x 1.5 GHz Cortex-A53 Chipset: Helio P22 MediaTek MT6762 64 Bit: Sim GPU: PowerVR GE8320 Memória RAM: 2GB Memória Interna: 32GB Memória Expansível: Micro SD até 512GB Bateria: 4000mAh Bluetooth: 5.0 com A2DP/LE Dimensões: 156.9 x 75.8 x 7.8 mm ITENS INCLUSOS  Smartphone Samsung Carregador Cabo USB Fone de ouvido Extrator de chip Manual do usuário GARANTIA  3 meses contra defeitos de fabricação     ---------- INFORMAÇÕES IMPORTANTES ----------   - Os pedidos serão enviados em até 1 dia útil após APROVADOS pelo MercadoPago, salvo exceções como instabilidades em sistemas fiscais e logísticos, grande fluxo de pedidos ocasionados por promoções, épocas comemorativas do ano e/ou lançamentos de produtos, ou devido a atrasos ocasionados por empresas terceirizadas (transportadoras, plataformas on-line, fornecedores etc.). Manteremos você informado em qualquer caso de atraso na postagem de sua encomenda.",512 GB,Sim,2,Não,,4G/LTE,Sim,19 - 9,,Não,,PowerVR GE8320,,Agosto,2019,10,One UI,13 Mpx/2 Mpx,1,f 2.0,4x,,,Sim,Não,,,MIUI 12,,,60 Hz,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR",,650 MHz,Vermelho,,,,,,,,,,,,,
0,Samsung J5 Prime ,https://produto.mercadolivre.com.br/MLB-1811794050-samsung-j5-prime-_JM,Samsung,Galaxy J,J5 Prime Duos,16 GB,3 GB,MicroSD,"5 """,Full HD+,720 px x 1280 px,TFT,Dot Drop Display,294 ppi,500 cd/m²,Sim,Sim,Não,143 g,142.8 mm x 69.5 mm x 8.1 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,6.0.1 Marshmallow,13 Mpx,1920 px x 1080 px,,f 1.9,1920 px x 1080 px,Não,,Íon de lítio,Não,Não,,Não,Não,Não,,,,,,Sim,Sim,Não,Não,Não,Esta bom. Esta bem cuidado. Cuasi novo,256 GB,Sim,1,Não,,4G/LTE,Sim,20 - 9,,,,,,,2016,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S5 Duos 4g Branco,https://produto.mercadolivre.com.br/MLB-1785367775-samsung-galaxy-s5-duos-4g-branco-_JM,Samsung,Galaxy S,S5 Duos,16 GB,2 GB,MicroSD,"5.1 """,Full HD+,1080 px x 1920 px,Super AMOLED,Dot Drop Display,432 ppi,500 cd/m²,Sim,Sim,Não,145 g,142 mm x 72.5 mm x 8.1 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Sim,2,Micro-SIM,Não,Android,4.4.2 KitKat,16 Mpx,3840 px x 2160 px,2 Mpx,f 2.2,1920 px x 1080 px,Não,2800 mAh,Íon de lítio,Não,Sim,21 h,Sim,Não,Sim,,Snapdragon 801,4x2.5 GHz Krait 400,4,2.5 GHz,Sim,Sim,Sim,Sim,,"Celular Android com processador de 2.5Ghz Quad-Core que possui bom desempenho e a boa fluidez do sistema operacional Android 6.0.1 Marshmallow. Uma vantagem do Samsung Galaxy S5 Duos é a possibilidade de utilizar duas operadoras de telefonia, um aparelho Dual-Chip com entrada para dois cartões SIM. Ótima conectividade deste aparelho que inclui Bluetooth 4.0 + A2DP, WiFi 802.11 a/b/g/n/ac (DualBand 2.4Ghz, 5Ghz) + MIMO e NFC para pagamentos por aproximação ou conexão com outros dispositivos. Armazenamento expansível até 128GB com cartão microSD. Incluindo a bateria que é nova, o celular tem 146 gramas e apenas 8,1mm de espessura. Reset Padrão de Fábrica.",128 GB,Sim,1,Não,,4G/LTE,Sim,,,Sim,,Adreno 330,,Setembro,2014,,MIUI 12,,1,f 2.4,4x,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Samsung S9 128 Gb 4 Gb De Ram,https://produto.mercadolivre.com.br/MLB-1785669853-celular-samsung-s9-128-gb-4-gb-de-ram-_JM,Samsung,Galaxy S,S9,128 GB,4 GB,MicroSD,"5.8 """,Full HD+,1440 px x 2960 px,Super AMOLED,Dot Drop Display,570 ppi,,Sim,Sim,Sim,163 g,147.7 mm x 68.7 mm x 8.5 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,8.0 Oreo,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.5-2.4,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,Sim,Não,,Sim,Sim,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Sim,So com detalhe na tela,400 GB,Sim,1,Não,,4G/LTE,Sim,,Sim,Sim,,,,,2018,,,,1,f 1.7,8x,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy A9 Dual Sim 128 Gb Rosa-chiclete 6 Gb Ram,https://produto.mercadolivre.com.br/MLB-1794950166-samsung-galaxy-a9-dual-sim-128-gb-rosa-chiclete-6-gb-ram-_JM,Samsung,Galaxy A,A9 (2018) Duos,128 GB,6 GB,MicroSD,"6.3 """,Full HD+,1080 px x 2220 px,Super AMOLED,,393 ppi,,Sim,Sim,,183 g,162.5 mm x 77 mm x 7.8 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,24 Mpx,3840 px x 2160 px,24 Mpx,f 1.7/f 2.4/f 2.4/f 2.2,1920 px x 1080 px,Não,3800 mAh,Íon de lítio,Não,Não,23 h,,Não,,IP68,Snapdragon 660,"4x2.2 GHz Kryo 260 Gold,4x1.8 GHz Kryo 260 Silver",8,2.2 GHz,Sim,Sim,Sim,,Não,"USADO SEM MARCAS DE USO, SEM MARCAS DE QUEDAS OU ARANHOES",512 GB,Sim,4,Não,,4G/LTE,,20 - 9,,,,,,,,,,24 Mpx/10 Mpx/8 Mpx/5 Mpx,,f 2.0,,,,,Sim,,,,,,,,2x,,,,,,,,,,,,,,,
0,Sansung  S10 E,https://produto.mercadolivre.com.br/MLB-1806748057-sansung-s10-e-_JM,Samsung,Galaxy S,S10e,128 GB,6 GB,MicroSD,"5.8 """,Full HD+,1080 px x 2280 px,Dynamic AMOLED,Infinity-O Display,438 ppi,,Sim,Sim,Sim,150 g,142.2 mm x 69.9 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,9.0 Pie,16 Mpx,3840 px x 2160 px,10 Mpx,f 2.2/f 1.5-2.4,3840 px x 2160 px,Não,3100 mAh,Íon de lítio,Sim,Não,,Sim,Não,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Não,Celular zero semi novo como novo só não vai com fone,512 GB,Sim,2,Não,,4G/LTE,Sim,,,Sim,,,,Março,2019,14,One UI,16 Mpx/12 Mpx,1,f 1.9,8x,,,Sim,Sim,Sim,Sim,,,,,"Scene optimizer,Shot suggestions,Flaw detection,Food,Panorama,Pro,Live focus with bokeh effect,Photo,Video,Super slow-mo,Slow motion,Hyperlapse,LED flash,Autofocus,Touch focus,OIS,Face detection,Smile detection,HDR",,,,,,,,,,,,,,,,
